dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed
spect,classification,267,22,False,A11 A21 A32 A41 A52 A61,A53,EN4,LightGBM,True,,2,0.6915685090103696,0.09734647352859971,0.16,ok,,0
spect,classification,267,22,False,A11 A21 A32 A41 A52 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.702662841034934,0.071316408289629,0.41,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,LM2,Logistic Regression,True,,10,0.6325358680057389,0.033346424171577724,0.09,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,TR1,Decision Tree,True,,13,0.6235868005738882,0.05022674647103026,0.09,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,TR2,Random Forest,True,,3,0.6297274031563844,0.016117433554334485,1.59,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,TR3,Extra Trees,True,,1,0.6241140602582496,0.02027901234310048,1.29,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,EN1,AdaBoost,True,,15,0.6276829268292683,0.03449581205751087,0.37,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,7,0.6029017216642754,0.04022386379427789,0.44,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,EN6,Stacking,True,,6,0.5683572453371591,0.03578460281749267,0.56,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8,0.6099497847919656,0.018717379167755777,0.15,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,SV1,SVM (linear),True,,12,0.6241535150645624,0.02775226628354664,0.08,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9,0.6202941176470589,0.03164533671238368,0.09,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,PR1,Naive Bayes,True,,16,0.624361549497848,0.052643086752682575,0.08,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,14,0.5917503586800573,0.03686920272009907,0.08,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6309182209469154,0.031836475030096345,0.09,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,NN1,Perceptron,True,,17,0.5645552367288378,0.09819017516839268,0.08,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,5,0.6402654232424677,0.03340427139838864,2.2,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,EN3,XGBoost,True,,4,0.6015530846484936,0.034042408332973735,0.19,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,EN4,LightGBM,True,,2,0.6128407460545194,0.04577344987776854,0.16,ok,,0
breast_cancer,classification,286,9,False,A11 A21 A38 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5791893830703012,0.06805335004535706,0.43,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,LM2,Logistic Regression,True,,10,0.8073685442106495,0.048719590650514726,0.09,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,TR1,Decision Tree,True,,13,0.7204331467489362,0.05726876657801567,0.08,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,TR2,Random Forest,True,,3,0.7851228193333456,0.028819993430329746,1.58,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,TR3,Extra Trees,True,,1,0.7668640273903431,0.058249652179102676,1.36,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,EN1,AdaBoost,True,,15,0.7798051640156902,0.019736873661448027,0.38,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7,0.790295148189885,0.036673249382878,0.51,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,EN6,Stacking,True,,6,0.8108600740179688,0.03499943119921309,0.63,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,EN7,Voting Ensemble,True,,8,0.7906024274445327,0.03937199735311379,0.16,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,SV1,SVM (linear),True,,12,0.7992604361025414,0.05036341258812926,0.09,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.8059586928007981,0.03366624337696977,0.1,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,PR1,Naive Bayes,True,,16,0.7877898062108588,0.05259916419548692,0.08,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,14,0.787754398280714,0.02380986314463289,0.09,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.796628857155173,0.03509653162514643,0.09,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,NN1,Perceptron,True,,17,0.7684900211216,0.04646822758478584,0.08,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,5,0.7793614872562241,0.05545727940395167,2.18,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,EN3,XGBoost,True,,4,0.7687612766560136,0.05704022261006965,0.22,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,EN4,LightGBM,True,,2,0.7888083230188493,0.04682129094363529,0.17,ok,,0
heart_disease_hungarian,classification,294,13,False,A11 A21 A38 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7714639793587162,0.049326366454215356,0.43,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,LM2,Logistic Regression,True,,10,0.84871632996633,0.017767172977345008,0.1,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,TR1,Decision Tree,True,,13,0.744973544973545,0.04239707178450353,0.1,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,TR2,Random Forest,True,,3,0.8193166786916788,0.03301826197317328,1.72,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,TR3,Extra Trees,True,,1,0.8070256132756132,0.04048528457562993,1.42,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,EN1,AdaBoost,True,,15,0.8240304834054835,0.022768873047938672,0.4,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7,0.7944579725829726,0.049416299070365356,0.55,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,EN6,Stacking,True,,6,0.8474792568542568,0.012602304754430891,0.7,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,EN7,Voting Ensemble,True,,8,0.8157377344877345,0.02850436394067024,0.16,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,SV1,SVM (linear),True,,12,0.8384108946608947,0.024988369211979843,0.08,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.8294898388648388,0.012588172133903563,0.09,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,PR1,Naive Bayes,True,,16,0.799511483886484,0.047887351494819194,0.08,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,14,0.8316919191919192,0.024473023699007435,0.08,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.8336625180375179,0.011495960630433271,0.09,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,NN1,Perceptron,True,,17,0.7943181818181817,0.023573704269636103,0.09,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,5,0.780618686868687,0.043285402138174486,2.12,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,EN3,XGBoost,True,,4,0.79055284992785,0.014852691363489485,0.25,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,EN4,LightGBM,True,,2,0.8111757455507455,0.026919386916684423,0.18,ok,,0
heart_disease_cleveland,classification,303,13,False,A11 A21 A38 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8066167628667629,0.028763868352835658,0.47,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.5520424836601308,0.03203730256112744,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.5151960784313725,0.05409333406840513,0.04,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.5225571895424836,0.04217104216369368,1.62,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.5435294117647058,0.03189470284393918,1.31,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.5653349673202615,0.04622679118715749,0.32,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.54093954248366,0.052978138825650334,0.37,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,EN6,Stacking,True,,6,0.5112990196078432,0.011984394667097685,0.34,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.5496405228758169,0.01320907897611165,0.13,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.5520424836601308,0.03203730256112744,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.5781127450980392,0.036529059618214316,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.5725980392156863,0.041245803168265004,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.5393137254901961,0.03724170051904875,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.5645424836601307,0.029219837202013602,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.5768627450980393,0.046012246480917264,0.05,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.5710294117647059,0.021806922270243098,1.09,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.5470098039215686,0.047111667236911854,0.25,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.5556617647058824,0.02693070712881859,0.22,ok,,0
haberman,classification,306,3,False,A11 A21 A31 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.5413071895424837,0.03891143034573665,0.56,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.8474686520376176,0.049021758435390375,0.08,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.741979026720406,0.10631397264733244,0.07,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.8282543663233319,0.059045558201240717,2.17,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.8130417226451708,0.06614426901544944,1.39,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.7649481265860576,0.08861531639444069,0.35,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.8023198984923123,0.05610448029685822,1.92,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,EN6,Stacking,True,,6,0.8279464845499328,0.05895357906577066,0.45,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.8107067472757128,0.06951479119473433,0.11,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.8307370503060157,0.04905003705541015,0.05,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.8246369607404092,0.07196444146199345,0.05,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.6453512464546948,0.021381203053146017,0.04,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.7926829377519032,0.044612844521454705,0.05,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.8493084788774444,0.0549063671606269,0.05,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.7423052694432004,0.06765615170787467,0.05,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8308831915211226,0.062305751347282126,2.09,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.8131721898790865,0.05204652922610949,0.31,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.8063561725630691,0.10089674610862329,0.42,ok,,0
ecoli,classification,327,7,False,A11 A21 A31 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8046689058068368,0.07146527695558172,1.34,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.4086324786324786,0.034809679469807044,0.09,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.3621367521367521,0.02609153727987855,0.08,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.3775641025641026,0.03124213685864319,1.78,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.38269230769230766,0.03603574038969588,1.47,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.366025641025641,0.05510629492380503,0.44,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.4025427350427351,0.0345438482084246,2.09,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN6,Stacking,True,,6,0.36940170940170935,0.020809552502280487,0.81,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.39416666666666667,0.05710234118396712,0.16,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.3905982905982906,0.020737727153408693,0.08,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.36619658119658116,0.018425395928886874,0.09,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.42594017094017095,0.06683432785364044,0.07,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.37239316239316245,0.03659643274445479,0.08,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.39226495726495725,0.02589419178010901,0.07,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.4606837606837607,0.06758817559322378,0.08,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.35365384615384615,0.058137582077776875,2.38,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.36376068376068377,0.08343838983839436,0.59,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.4015598290598291,0.05608864874796339,0.34,ok,,0
schizo,classification,340,14,False,A11 A21 A38 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.36670940170940175,0.0695775384682664,1.02,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,LM2,Logistic Regression,True,,10,0.9852210012210012,0.009311242272790564,0.08,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,TR1,Decision Tree,True,,13,0.9709987789987791,0.011763808865211785,0.08,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,TR2,Random Forest,True,,3,0.9881269841269841,0.0075728759722649116,1.68,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,TR3,Extra Trees,True,,1,0.989982905982906,0.009560187248045533,1.51,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,EN1,AdaBoost,True,,15,0.9760863366024657,0.0180560051382383,0.4,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7,0.9876825396825397,0.007580324878977726,1.38,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,EN6,Stacking,True,,6,0.9874432234432234,0.011079442316774995,0.44,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,EN7,Voting Ensemble,True,,8,0.9874432234432234,0.011079442316774995,0.14,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,SV1,SVM (linear),True,,12,0.9951111111111111,0.006028737762778001,0.07,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.9903492063492063,0.008971498219210856,0.08,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,PR1,Naive Bayes,True,,16,0.8708387096774194,0.03763945758929109,0.07,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,14,0.989982905982906,0.009560187248045533,0.08,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.9903492063492063,0.008971498219210856,0.07,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,NN1,Perceptron,True,,17,0.9956272401433692,0.00535671446373315,0.08,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,5,0.9973333333333333,0.005333333333333324,0.76,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,EN3,XGBoost,True,,4,0.9804590964590965,0.00605390875258369,0.25,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,EN4,LightGBM,True,,2,0.9881269841269841,0.0075728759722649116,0.29,ok,,0
penguins,classification,344,7,False,A11 A21 A38 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.982998778998779,0.006384972988555475,0.76,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,LM2,Logistic Regression,True,,10,0.6334046345811052,0.028326724497396608,0.05,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,TR1,Decision Tree,True,,13,0.5534530175706646,0.02874729458332565,0.05,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,TR2,Random Forest,True,,3,0.5732989559460148,0.06468356835421177,1.62,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,TR3,Extra Trees,True,,1,0.5858394873100756,0.05846289163182347,1.29,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,EN1,AdaBoost,True,,15,0.6049197860962566,0.040429951144426726,0.32,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,7,0.6203730583142348,0.05148697500816441,0.41,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,EN6,Stacking,True,,6,0.5916242254477548,0.03286830883665553,0.39,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8,0.5911187505305152,0.02081218411652781,0.11,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,SV1,SVM (linear),True,,12,0.6334835752482811,0.026087052423464856,0.05,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9,0.6310610304727952,0.052195128758755385,0.06,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,PR1,Naive Bayes,True,,16,0.5876177743824803,0.07530890198247804,0.04,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,14,0.5771742636448518,0.04410364514660832,0.06,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6364294202529497,0.030905280346930422,0.05,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,NN1,Perceptron,True,,17,0.5022370766488413,0.0919828148409793,0.04,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,5,0.5955003819709702,0.05900687943366211,1.92,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,EN3,XGBoost,True,,4,0.573892708598591,0.048647172887369715,0.16,ok,,0
bupa,classification,345,5,False,A11 A21 A31 A41 A51 A61,A53,EN4,LightGBM,True,,2,0.5825333163568457,0.053309102560636715,0.11,ok,,0
