dataset,rep,scenario,checker,sees,fired,statistic,seconds
ring,2,label_shift,DR-MV2,joint,0,0.02,0.0068
ring,2,label_shift,DR-CV1,joint,0,0.53372,1.5449
ring,2,concept,DR-M1,features,0,0.006893,0.024
ring,2,concept,DR-M2,features,0,0.145954,0.0116
ring,2,concept,DR-M3,features,0,0.009124,0.0265
ring,2,concept,DR-M4,features,0,0.079083,0.167
ring,2,concept,DR-M5,features,0,0.025546,0.0183
ring,2,concept,DR-M6,features,0,0.175362,0.0993
ring,2,concept,DR-M7,features,0,0.045576,0.0222
ring,2,concept,DR-M8,errors,1,0.144,0.0001
ring,2,concept,DR-M10,joint,0,0.003839,0.1652
ring,2,concept,DR-M12,features,0,0.020165,0.0226
ring,2,concept,DR-M13,features,0,0.015211,0.014
ring,2,concept,DR-M14,joint,0,0.039462,0.1568
ring,2,concept,DR-C1,errors,1,7.0,0.0006
ring,2,concept,DR-C2,errors,1,52.0,0.0002
ring,2,concept,DR-C3,errors,0,,0.0006
ring,2,concept,DR-C4,errors,1,171.0,0.0003
ring,2,concept,DR-C5,errors,0,,0.6247
ring,2,concept,DR-C6,errors,1,195.0,0.0249
ring,2,concept,DR-C7,errors,0,,0.0116
ring,2,concept,DR-C9,errors,0,,0.0016
ring,2,concept,DR-MV1,joint,0,23.983389,0.0009
ring,2,concept,DR-MV2,joint,0,0.036,0.0068
ring,2,concept,DR-CV1,joint,0,0.51392,1.6913
ring,3,none,DR-M1,features,1,0.001901,0.0328
ring,3,none,DR-M2,features,0,0.118214,0.01
ring,3,none,DR-M3,features,0,0.017764,0.0283
ring,3,none,DR-M4,features,0,0.05707,0.1945
ring,3,none,DR-M5,features,0,0.021064,0.0114
ring,3,none,DR-M6,features,0,0.223484,0.0843
ring,3,none,DR-M7,features,0,0.005476,0.0223
ring,3,none,DR-M8,errors,0,-0.008,0.0001
ring,3,none,DR-M10,joint,0,0.00383,0.1709
ring,3,none,DR-M12,features,1,0.001215,0.0204
ring,3,none,DR-M13,features,1,0.001786,0.0126
ring,3,none,DR-M14,joint,0,0.037673,0.161
ring,3,none,DR-C1,errors,0,,0.0008
ring,3,none,DR-C2,errors,1,102.0,0.0003
ring,3,none,DR-C3,errors,0,,0.0006
ring,3,none,DR-C4,errors,0,,0.0004
ring,3,none,DR-C5,errors,0,,0.5204
ring,3,none,DR-C6,errors,0,,0.0152
ring,3,none,DR-C7,errors,0,,0.0065
ring,3,none,DR-C9,errors,0,,0.0005
ring,3,none,DR-MV1,joint,0,22.069683,0.0009
ring,3,none,DR-MV2,joint,1,0.076,0.0032
ring,3,none,DR-CV1,joint,0,0.49712,1.1099
ring,3,shift,DR-M1,features,1,1.4e-05,0.0154
ring,3,shift,DR-M2,features,1,0.263783,0.0062
ring,3,shift,DR-M3,features,1,8e-06,0.0189
ring,3,shift,DR-M4,features,1,0.139903,0.1321
ring,3,shift,DR-M5,features,0,0.046025,0.0066
ring,3,shift,DR-M6,features,1,0.343848,0.0561
ring,3,shift,DR-M7,features,1,4.9e-05,0.0146
ring,3,shift,DR-M8,errors,0,-0.008,0.0001
ring,3,shift,DR-M10,joint,1,0.005026,0.1265
ring,3,shift,DR-M12,features,1,1.7e-05,0.0178
ring,3,shift,DR-M13,features,1,0.0,0.01
ring,3,shift,DR-M14,joint,1,0.047705,0.1046
ring,3,shift,DR-C1,errors,0,,0.0007
ring,3,shift,DR-C2,errors,1,139.0,0.0003
ring,3,shift,DR-C3,errors,0,,0.0006
ring,3,shift,DR-C4,errors,0,,0.0004
ring,3,shift,DR-C5,errors,0,,0.4362
ring,3,shift,DR-C6,errors,0,,0.0153
ring,3,shift,DR-C7,errors,0,,0.007
ring,3,shift,DR-C9,errors,0,,0.0005
ring,3,shift,DR-MV1,joint,1,33.12974,0.0009
ring,3,shift,DR-MV2,joint,0,0.052,0.0027
ring,3,shift,DR-CV1,joint,0,0.51748,1.1696
ring,3,scale,DR-M1,features,1,0.001283,0.015
ring,3,scale,DR-M2,features,1,0.282056,0.006
ring,3,scale,DR-M3,features,1,1e-06,0.0194
ring,3,scale,DR-M4,features,1,0.140858,0.1106
ring,3,scale,DR-M5,features,0,0.049942,0.0072
ring,3,scale,DR-M6,features,1,0.43594,0.0565
ring,3,scale,DR-M7,features,0,0.089748,0.0145
ring,3,scale,DR-M8,errors,0,0.008,0.0001
ring,3,scale,DR-M10,joint,0,0.004778,0.1105
ring,3,scale,DR-M12,features,1,0.002047,0.0223
ring,3,scale,DR-M13,features,1,0.0,0.0112
ring,3,scale,DR-M14,joint,0,0.039329,0.1011
ring,3,scale,DR-C1,errors,0,,0.0008
ring,3,scale,DR-C2,errors,1,147.0,0.0003
ring,3,scale,DR-C3,errors,0,,0.0007
ring,3,scale,DR-C4,errors,0,,0.0003
ring,3,scale,DR-C5,errors,0,,0.3908
ring,3,scale,DR-C6,errors,0,,0.0142
ring,3,scale,DR-C7,errors,0,,0.0066
ring,3,scale,DR-C9,errors,0,,0.0005
ring,3,scale,DR-MV1,joint,0,15.98009,0.0009
ring,3,scale,DR-MV2,joint,0,0.044,0.003
ring,3,scale,DR-CV1,joint,0,0.57904,1.7017
ring,3,correlation,DR-M1,features,0,0.021888,0.024
ring,3,correlation,DR-M2,features,0,0.12583,0.0102
ring,3,correlation,DR-M3,features,0,0.019069,0.0277
ring,3,correlation,DR-M4,features,0,0.065558,0.1727
ring,3,correlation,DR-M5,features,0,0.022427,0.0116
ring,3,correlation,DR-M6,features,0,0.219297,0.0852
ring,3,correlation,DR-M7,features,0,0.04088,0.0222
ring,3,correlation,DR-M8,errors,1,0.012,0.0001
ring,3,correlation,DR-M10,joint,1,0.00516,0.1746
ring,3,correlation,DR-M12,features,0,0.017414,0.0225
ring,3,correlation,DR-M13,features,0,0.0179,0.0466
ring,3,correlation,DR-M14,joint,0,0.045572,0.1724
ring,3,correlation,DR-C1,errors,0,,0.0008
ring,3,correlation,DR-C2,errors,1,91.0,0.0003
ring,3,correlation,DR-C3,errors,0,,0.0006
ring,3,correlation,DR-C4,errors,0,,0.0006
ring,3,correlation,DR-C5,errors,0,,0.61
ring,3,correlation,DR-C6,errors,0,,0.0218
ring,3,correlation,DR-C7,errors,0,,0.0109
ring,3,correlation,DR-C9,errors,0,,0.0005
ring,3,correlation,DR-MV1,joint,0,25.037487,0.0009
ring,3,correlation,DR-MV2,joint,0,0.056,0.0079
ring,3,correlation,DR-CV1,joint,0,0.5016,1.806
ring,3,selection,DR-M1,features,1,1e-06,0.0273
ring,3,selection,DR-M2,features,1,0.327749,0.011
ring,3,selection,DR-M3,features,1,0.0,0.0463
ring,3,selection,DR-M4,features,1,0.170974,0.2078
ring,3,selection,DR-M5,features,0,0.056019,0.0111
ring,3,selection,DR-M6,features,1,0.534955,0.0868
ring,3,selection,DR-M7,features,1,0.0,0.0233
ring,3,selection,DR-M8,errors,0,-0.032,0.0001
ring,3,selection,DR-M10,joint,1,0.006665,0.1847
ring,3,selection,DR-M12,features,1,0.0,0.0224
ring,3,selection,DR-M13,features,1,0.0,0.0251
ring,3,selection,DR-M14,joint,1,0.075607,0.1819
ring,3,selection,DR-C1,errors,0,,0.0008
ring,3,selection,DR-C2,errors,0,,0.0003
ring,3,selection,DR-C3,errors,0,,0.0007
ring,3,selection,DR-C4,errors,0,,0.0003
ring,3,selection,DR-C5,errors,0,,0.6219
ring,3,selection,DR-C6,errors,0,,0.0254
ring,3,selection,DR-C7,errors,0,,0.0122
ring,3,selection,DR-C9,errors,0,,0.0005
ring,3,selection,DR-MV1,joint,1,80.898672,0.0011
ring,3,selection,DR-MV2,joint,0,0.04,0.008
ring,3,selection,DR-CV1,joint,1,0.60868,1.8468
ring,3,label_shift,DR-M1,features,0,0.002784,0.0242
ring,3,label_shift,DR-M2,features,0,0.226405,0.0108
ring,3,label_shift,DR-M3,features,1,0.000655,0.0236
ring,3,label_shift,DR-M4,features,1,0.133234,0.1619
ring,3,label_shift,DR-M5,features,0,0.03737,0.0108
ring,3,label_shift,DR-M6,features,0,0.25432,0.0863
ring,3,label_shift,DR-M7,features,0,0.00453,0.0141
ring,3,label_shift,DR-M8,errors,0,-0.008,0.0001
ring,3,label_shift,DR-M10,joint,1,0.012642,0.1621
ring,3,label_shift,DR-M12,features,1,0.001447,0.0211
ring,3,label_shift,DR-M13,features,1,0.001414,0.0128
ring,3,label_shift,DR-M14,joint,1,0.089007,0.1695
ring,3,label_shift,DR-C1,errors,0,,0.0008
ring,3,label_shift,DR-C2,errors,1,106.0,0.0003
ring,3,label_shift,DR-C3,errors,0,,0.0006
ring,3,label_shift,DR-C4,errors,0,,0.0004
ring,3,label_shift,DR-C5,errors,0,,0.5313
ring,3,label_shift,DR-C6,errors,0,,0.0272
ring,3,label_shift,DR-C7,errors,0,,0.0106
ring,3,label_shift,DR-C9,errors,0,,0.0005
ring,3,label_shift,DR-MV1,joint,1,36.214069,0.0009
ring,3,label_shift,DR-MV2,joint,0,0.052,0.007
ring,3,label_shift,DR-CV1,joint,0,0.5432,1.7398
ring,3,concept,DR-M1,features,0,0.013558,0.0266
ring,3,concept,DR-M2,features,0,0.086969,0.0105
ring,3,concept,DR-M3,features,0,0.11029,0.0277
ring,3,concept,DR-M4,features,0,0.043457,0.1812
ring,3,concept,DR-M5,features,0,0.015557,0.016
ring,3,concept,DR-M6,features,0,0.191999,0.0989
ring,3,concept,DR-M7,features,0,0.015707,0.0232
ring,3,concept,DR-M8,errors,1,0.144,0.0001
ring,3,concept,DR-M10,joint,0,0.003705,0.1835
ring,3,concept,DR-M12,features,0,0.020994,0.0308
ring,3,concept,DR-M13,features,0,0.031593,0.013
ring,3,concept,DR-M14,joint,0,0.037109,0.1633
ring,3,concept,DR-C1,errors,1,66.0,0.0007
ring,3,concept,DR-C2,errors,1,20.0,0.0002
ring,3,concept,DR-C3,errors,0,,0.0006
ring,3,concept,DR-C4,errors,0,,0.0048
ring,3,concept,DR-C5,errors,0,,0.5746
ring,3,concept,DR-C6,errors,0,,0.0247
ring,3,concept,DR-C7,errors,0,,0.0112
ring,3,concept,DR-C9,errors,0,,0.0005
ring,3,concept,DR-MV1,joint,0,23.108525,0.0009
ring,3,concept,DR-MV2,joint,0,0.04,0.0028
ring,3,concept,DR-CV1,joint,0,0.53196,1.64
ring,4,none,DR-M1,features,0,0.004835,0.0237
ring,4,none,DR-M2,features,0,0.142149,0.0101
ring,4,none,DR-M3,features,0,0.013986,0.0267
ring,4,none,DR-M4,features,0,0.078197,0.1682
ring,4,none,DR-M5,features,0,0.024893,0.0108
ring,4,none,DR-M6,features,0,0.208809,0.0831
ring,4,none,DR-M7,features,0,0.011747,0.0216
ring,4,none,DR-M8,errors,0,-0.01,0.0001
ring,4,none,DR-M10,joint,0,0.004324,0.1569
ring,4,none,DR-M12,features,1,0.001533,0.0261
ring,4,none,DR-M13,features,0,0.002545,0.0131
ring,4,none,DR-M14,joint,0,0.04561,0.1619
ring,4,none,DR-C1,errors,0,,0.0008
ring,4,none,DR-C2,errors,0,,0.0003
ring,4,none,DR-C3,errors,0,,0.0006
ring,4,none,DR-C4,errors,0,,0.0003
ring,4,none,DR-C5,errors,0,,0.6145
ring,4,none,DR-C6,errors,0,,0.0205
ring,4,none,DR-C7,errors,0,,0.0117
ring,4,none,DR-C9,errors,0,,0.0005
ring,4,none,DR-MV1,joint,1,33.295674,0.0011
ring,4,none,DR-MV2,joint,0,0.064,0.0028
ring,4,none,DR-CV1,joint,0,0.50588,1.8401
ring,4,shift,DR-M1,features,1,0.0,0.0234
ring,4,shift,DR-M2,features,1,0.271459,0.0105
ring,4,shift,DR-M3,features,1,2e-06,0.0271
ring,4,shift,DR-M4,features,1,0.140141,0.1732
ring,4,shift,DR-M5,features,0,0.047981,0.0064
ring,4,shift,DR-M6,features,1,0.399559,0.0846
ring,4,shift,DR-M7,features,1,0.0,0.0213
ring,4,shift,DR-M8,errors,0,-0.002,0.0001
ring,4,shift,DR-M10,joint,1,0.005449,0.1698
ring,4,shift,DR-M12,features,1,1e-06,0.0185
ring,4,shift,DR-M13,features,1,0.0,0.0179
ring,4,shift,DR-M14,joint,1,0.056769,0.1559
ring,4,shift,DR-C1,errors,0,,0.0009
ring,4,shift,DR-C2,errors,0,,0.0003
ring,4,shift,DR-C3,errors,0,,0.0008
ring,4,shift,DR-C4,errors,0,,0.0003
ring,4,shift,DR-C5,errors,0,,0.6299
ring,4,shift,DR-C6,errors,0,,0.0202
ring,4,shift,DR-C7,errors,0,,0.0173
ring,4,shift,DR-C9,errors,0,,0.0006
ring,4,shift,DR-MV1,joint,1,37.764836,0.005
ring,4,shift,DR-MV2,joint,0,0.044,0.0028
ring,4,shift,DR-CV1,joint,0,0.53796,1.6616
ring,4,scale,DR-M1,features,0,0.009719,0.0241
ring,4,scale,DR-M2,features,0,0.158903,0.006
ring,4,scale,DR-M3,features,1,0.001914,0.031
ring,4,scale,DR-M4,features,0,0.079018,0.1633
ring,4,scale,DR-M5,features,0,0.028304,0.0107
ring,4,scale,DR-M6,features,0,0.232104,0.0796
ring,4,scale,DR-M7,features,0,0.005172,0.0205
ring,4,scale,DR-M8,errors,0,0.002,0.0001
ring,4,scale,DR-M10,joint,0,0.003801,0.1583
ring,4,scale,DR-M12,features,0,0.012531,0.026
ring,4,scale,DR-M13,features,0,0.008435,0.0126
ring,4,scale,DR-M14,joint,0,0.040678,0.1472
ring,4,scale,DR-C1,errors,0,,0.0008
ring,4,scale,DR-C2,errors,0,,0.0003
ring,4,scale,DR-C3,errors,0,,0.0006
ring,4,scale,DR-C4,errors,0,,0.0044
ring,4,scale,DR-C5,errors,0,,0.5664
ring,4,scale,DR-C6,errors,0,,0.0209
ring,4,scale,DR-C7,errors,0,,0.0108
ring,4,scale,DR-C9,errors,0,,0.0005
ring,4,scale,DR-MV1,joint,0,26.203989,0.0009
ring,4,scale,DR-MV2,joint,0,0.072,0.0028
ring,4,scale,DR-CV1,joint,0,0.55764,1.6389
ring,4,correlation,DR-M1,features,0,0.013558,0.0236
ring,4,correlation,DR-M2,features,0,0.115747,0.0099
ring,4,correlation,DR-M3,features,0,0.031236,0.0268
ring,4,correlation,DR-M4,features,0,0.060706,0.169
ring,4,correlation,DR-M5,features,0,0.020566,0.0118
ring,4,correlation,DR-M6,features,0,0.182872,0.1018
ring,4,correlation,DR-M7,features,0,0.01568,0.0197
ring,4,correlation,DR-M8,errors,1,0.046,0.0001
ring,4,correlation,DR-M10,joint,0,0.004397,0.1799
ring,4,correlation,DR-M12,features,0,0.02635,0.0226
ring,4,correlation,DR-M13,features,0,0.024766,0.0138
ring,4,correlation,DR-M14,joint,0,0.045918,0.1626
ring,4,correlation,DR-C1,errors,1,142.0,0.0007
ring,4,correlation,DR-C2,errors,1,89.0,0.0003
ring,4,correlation,DR-C3,errors,0,,0.0006
ring,4,correlation,DR-C4,errors,0,,0.0003
ring,4,correlation,DR-C5,errors,0,,0.6677
ring,4,correlation,DR-C6,errors,0,,0.0162
ring,4,correlation,DR-C7,errors,0,,0.0118
ring,4,correlation,DR-C9,errors,0,,0.0005
ring,4,correlation,DR-MV1,joint,0,28.02763,0.0053
ring,4,correlation,DR-MV2,joint,0,0.044,0.0026
ring,4,correlation,DR-CV1,joint,0,0.55948,1.6677
ring,4,selection,DR-M1,features,1,0.0,0.039
ring,4,selection,DR-M2,features,1,0.289913,0.019
ring,4,selection,DR-M3,features,1,2e-06,0.0409
ring,4,selection,DR-M4,features,1,0.154436,0.194
ring,4,selection,DR-M5,features,0,0.050274,0.0112
ring,4,selection,DR-M6,features,1,0.519977,0.0925
ring,4,selection,DR-M7,features,1,0.0,0.0169
ring,4,selection,DR-M8,errors,0,0.002,0.0001
ring,4,selection,DR-M10,joint,1,0.006914,0.1755
ring,4,selection,DR-M12,features,1,0.0,0.0224
ring,4,selection,DR-M13,features,1,0.0,0.0126
ring,4,selection,DR-M14,joint,1,0.076652,0.1551
ring,4,selection,DR-C1,errors,0,,0.0008
ring,4,selection,DR-C2,errors,0,,0.0003
ring,4,selection,DR-C3,errors,0,,0.0006
ring,4,selection,DR-C4,errors,0,,0.0003
ring,4,selection,DR-C5,errors,0,,0.6767
ring,4,selection,DR-C6,errors,0,,0.0235
ring,4,selection,DR-C7,errors,0,,0.011
ring,4,selection,DR-C9,errors,0,,0.0005
ring,4,selection,DR-MV1,joint,1,68.277126,0.0009
ring,4,selection,DR-MV2,joint,1,0.076,0.0069
ring,4,selection,DR-CV1,joint,0,0.5738,1.7144
ring,4,label_shift,DR-M1,features,1,0.00105,0.0237
ring,4,label_shift,DR-M2,features,0,0.182781,0.0102
ring,4,label_shift,DR-M3,features,1,0.002493,0.0306
ring,4,label_shift,DR-M4,features,1,0.102994,0.1678
ring,4,label_shift,DR-M5,features,0,0.031377,0.0109
ring,4,label_shift,DR-M6,features,0,0.221327,0.0872
ring,4,label_shift,DR-M7,features,0,0.007809,0.0217
ring,4,label_shift,DR-M8,errors,0,0.01,0.0001
ring,4,label_shift,DR-M10,joint,1,0.007722,0.1633
ring,4,label_shift,DR-M12,features,0,0.002513,0.0309
ring,4,label_shift,DR-M13,features,1,0.00227,0.018
ring,4,label_shift,DR-M14,joint,1,0.060654,0.1569
ring,4,label_shift,DR-C1,errors,0,,0.0008
ring,4,label_shift,DR-C2,errors,0,,0.0003
ring,4,label_shift,DR-C3,errors,0,,0.0006
ring,4,label_shift,DR-C4,errors,0,,0.0003
ring,4,label_shift,DR-C5,errors,0,,0.5951
ring,4,label_shift,DR-C6,errors,0,,0.0204
ring,4,label_shift,DR-C7,errors,0,,0.0105
ring,4,label_shift,DR-C9,errors,0,,0.0005
ring,4,label_shift,DR-MV1,joint,0,28.793707,0.0008
ring,4,label_shift,DR-MV2,joint,0,0.044,0.0027
ring,4,label_shift,DR-CV1,joint,0,0.52696,1.6326
ring,4,concept,DR-M1,features,0,0.06089,0.0232
ring,4,concept,DR-M2,features,0,0.117577,0.01
ring,4,concept,DR-M3,features,0,0.02158,0.0263
ring,4,concept,DR-M4,features,0,0.058511,0.2282
ring,4,concept,DR-M5,features,0,0.021015,0.0107
ring,4,concept,DR-M6,features,0,0.197326,0.0881
ring,4,concept,DR-M7,features,0,0.009882,0.0222
ring,4,concept,DR-M8,errors,1,0.13,0.0001
ring,4,concept,DR-M10,joint,0,0.003758,0.1757
ring,4,concept,DR-M12,features,0,0.028888,0.0259
ring,4,concept,DR-M13,features,0,0.032081,0.013
ring,4,concept,DR-M14,joint,0,0.039226,0.1661
ring,4,concept,DR-C1,errors,1,115.0,0.0006
ring,4,concept,DR-C2,errors,1,67.0,0.0003
ring,4,concept,DR-C3,errors,0,,0.0006
ring,4,concept,DR-C4,errors,1,235.0,0.0003
ring,4,concept,DR-C5,errors,0,,0.5761
ring,4,concept,DR-C6,errors,0,,0.0195
ring,4,concept,DR-C7,errors,0,,0.0064
ring,4,concept,DR-C9,errors,0,,0.0004
ring,4,concept,DR-MV1,joint,0,26.16627,0.0051
ring,4,concept,DR-MV2,joint,0,0.052,0.0027
ring,4,concept,DR-CV1,joint,0,0.49836,1.6854
satimage,0,none,DR-M1,features,0,0.034488,0.0503
satimage,0,none,DR-M2,features,0,0.160389,0.0164
satimage,0,none,DR-M3,features,0,0.001904,0.0552
satimage,0,none,DR-M4,features,0,0.08283,0.3116
satimage,0,none,DR-M5,features,0,0.028424,0.021
satimage,0,none,DR-M6,features,0,0.226262,0.1417
satimage,0,none,DR-M7,features,0,0.003736,0.0384
satimage,0,none,DR-M8,errors,0,-0.006,0.0001
satimage,0,none,DR-M10,joint,0,0.005574,0.1828
satimage,0,none,DR-M12,features,0,0.014091,0.0807
satimage,0,none,DR-M13,features,0,0.008091,0.0219
satimage,0,none,DR-M14,joint,0,0.078626,0.1711
satimage,0,none,DR-C1,errors,0,,0.0008
satimage,0,none,DR-C2,errors,0,,0.006
satimage,0,none,DR-C3,errors,0,,0.0008
satimage,0,none,DR-C4,errors,0,,0.0004
satimage,0,none,DR-C5,errors,0,,0.6135
satimage,0,none,DR-C6,errors,0,,0.0137
satimage,0,none,DR-C7,errors,0,,0.0104
satimage,0,none,DR-C9,errors,0,,0.0005
satimage,0,none,DR-MV1,joint,0,36.347641,0.0012
satimage,0,none,DR-MV2,joint,0,0.052,0.0032
satimage,0,none,DR-CV1,joint,0,0.54304,1.5685
satimage,0,shift,DR-M1,features,0,0.003355,0.0294
satimage,0,shift,DR-M2,features,0,0.227969,0.0108
satimage,0,shift,DR-M3,features,1,0.000127,0.034
satimage,0,shift,DR-M4,features,0,0.125359,0.2094
satimage,0,shift,DR-M5,features,0,0.039796,0.0126
satimage,0,shift,DR-M6,features,1,0.260549,0.0922
satimage,0,shift,DR-M7,features,1,0.000689,0.0254
satimage,0,shift,DR-M8,errors,0,-0.002,0.0001
satimage,0,shift,DR-M10,joint,0,0.00287,0.1364
satimage,0,shift,DR-M12,features,1,0.000454,0.0434
satimage,0,shift,DR-M13,features,1,0.0,0.0117
satimage,0,shift,DR-M14,joint,0,0.033915,0.1135
satimage,0,shift,DR-C1,errors,0,,0.001
satimage,0,shift,DR-C2,errors,0,,0.0004
satimage,0,shift,DR-C3,errors,0,,0.0007
satimage,0,shift,DR-C4,errors,0,,0.0006
satimage,0,shift,DR-C5,errors,0,,0.3794
satimage,0,shift,DR-C6,errors,0,,0.0117
satimage,0,shift,DR-C7,errors,0,,0.006
satimage,0,shift,DR-C9,errors,0,,0.0005
satimage,0,shift,DR-MV1,joint,1,388.397239,0.0016
satimage,0,shift,DR-MV2,joint,0,0.052,0.0045
satimage,0,shift,DR-CV1,joint,1,0.82184,1.1151
satimage,0,scale,DR-M1,features,1,0.000192,0.0262
satimage,0,scale,DR-M2,features,1,0.399696,0.0111
satimage,0,scale,DR-M3,features,1,0.0,0.0347
satimage,0,scale,DR-M4,features,1,0.203203,0.2227
satimage,0,scale,DR-M5,features,0,0.069745,0.0197
satimage,0,scale,DR-M6,features,1,0.472103,0.0935
satimage,0,scale,DR-M7,features,0,0.35683,0.024
satimage,0,scale,DR-M8,errors,0,0.01,0.0001
satimage,0,scale,DR-M10,joint,0,0.004073,0.1353
satimage,0,scale,DR-M12,features,1,0.000135,0.0387
satimage,0,scale,DR-M13,features,1,0.0,0.0108
satimage,0,scale,DR-M14,joint,0,0.040959,0.1369
satimage,0,scale,DR-C1,errors,0,,0.0013
satimage,0,scale,DR-C2,errors,0,,0.0042
satimage,0,scale,DR-C3,errors,0,,0.0013
satimage,0,scale,DR-C4,errors,0,,0.0008
satimage,0,scale,DR-C5,errors,0,,0.4182
satimage,0,scale,DR-C6,errors,0,,0.0091
satimage,0,scale,DR-C7,errors,0,,0.006
satimage,0,scale,DR-C9,errors,0,,0.0006
satimage,0,scale,DR-MV1,joint,0,33.678892,0.0013
satimage,0,scale,DR-MV2,joint,0,0.036,0.0033
satimage,0,scale,DR-CV1,joint,1,0.85304,1.0708
satimage,0,correlation,DR-M1,features,0,0.20871,0.042
satimage,0,correlation,DR-M2,features,0,0.139231,0.0191
satimage,0,correlation,DR-M3,features,0,0.008281,0.054
satimage,0,correlation,DR-M4,features,0,0.071641,0.2308
satimage,0,correlation,DR-M5,features,0,0.024787,0.0167
satimage,0,correlation,DR-M6,features,0,0.143983,0.1271
satimage,0,correlation,DR-M7,features,0,0.066372,0.0351
satimage,0,correlation,DR-M8,errors,0,-0.002,0.0001
satimage,0,correlation,DR-M10,joint,1,0.007625,0.1533
satimage,0,correlation,DR-M12,features,0,0.116989,0.0471
satimage,0,correlation,DR-M13,features,0,0.08483,0.0126
satimage,0,correlation,DR-M14,joint,0,0.076517,0.1205
satimage,0,correlation,DR-C1,errors,0,,0.0008
satimage,0,correlation,DR-C2,errors,0,,0.0004
satimage,0,correlation,DR-C3,errors,0,,0.0007
satimage,0,correlation,DR-C4,errors,0,,0.0003
satimage,0,correlation,DR-C5,errors,0,,0.4421
satimage,0,correlation,DR-C6,errors,0,,0.0148
satimage,0,correlation,DR-C7,errors,0,,0.0059
satimage,0,correlation,DR-C9,errors,0,,0.0005
satimage,0,correlation,DR-MV1,joint,0,43.536836,0.0011
satimage,0,correlation,DR-MV2,joint,1,0.088,0.0033
satimage,0,correlation,DR-CV1,joint,1,0.84548,1.0246
satimage,0,selection,DR-M1,features,1,0.0,0.0341
satimage,0,selection,DR-M2,features,0,0.228766,0.0118
satimage,0,selection,DR-M3,features,1,1.7e-05,0.0437
satimage,0,selection,DR-M4,features,0,0.117901,0.2274
satimage,0,selection,DR-M5,features,0,0.040559,0.0126
satimage,0,selection,DR-M6,features,1,0.391254,0.0927
satimage,0,selection,DR-M7,features,1,0.0,0.0241
satimage,0,selection,DR-M8,errors,0,-0.046,0.0001
satimage,0,selection,DR-M10,joint,1,0.024018,0.1365
satimage,0,selection,DR-M12,features,1,0.0,0.0531
satimage,0,selection,DR-M13,features,1,0.0,0.0124
satimage,0,selection,DR-M14,joint,1,0.295837,0.1135
satimage,0,selection,DR-C1,errors,0,,0.0008
satimage,0,selection,DR-C2,errors,0,,0.0003
satimage,0,selection,DR-C3,errors,0,,0.0006
satimage,0,selection,DR-C4,errors,0,,0.0003
satimage,0,selection,DR-C5,errors,0,,0.3967
satimage,0,selection,DR-C6,errors,0,,0.0101
satimage,0,selection,DR-C7,errors,0,,0.0065
satimage,0,selection,DR-C9,errors,0,,0.0005
satimage,0,selection,DR-MV1,joint,0,48.755673,0.0011
satimage,0,selection,DR-MV2,joint,0,0.048,0.0031
satimage,0,selection,DR-CV1,joint,0,0.56894,0.9962
satimage,0,label_shift,DR-M1,features,0,0.06089,0.04
satimage,0,label_shift,DR-M2,features,0,0.122498,0.0175
satimage,0,label_shift,DR-M3,features,0,0.017125,0.0389
satimage,0,label_shift,DR-M4,features,0,0.063741,0.2078
satimage,0,label_shift,DR-M5,features,0,0.021866,0.0129
satimage,0,label_shift,DR-M6,features,0,0.165804,0.0911
satimage,0,label_shift,DR-M7,features,0,0.050398,0.0231
satimage,0,label_shift,DR-M8,errors,0,0.018,0.0001
satimage,0,label_shift,DR-M10,joint,0,0.006364,0.1215
satimage,0,label_shift,DR-M12,features,0,0.027658,0.04
satimage,0,label_shift,DR-M13,features,0,0.028639,0.014
satimage,0,label_shift,DR-M14,joint,0,0.072299,0.1179
satimage,0,label_shift,DR-C1,errors,0,,0.0011
satimage,0,label_shift,DR-C2,errors,0,,0.0004
satimage,0,label_shift,DR-C3,errors,0,,0.0006
satimage,0,label_shift,DR-C4,errors,0,,0.0003
satimage,0,label_shift,DR-C5,errors,0,,0.8445
satimage,0,label_shift,DR-C6,errors,0,,0.0182
satimage,0,label_shift,DR-C7,errors,0,,0.0067
satimage,0,label_shift,DR-C9,errors,0,,0.0021
satimage,0,label_shift,DR-MV1,joint,0,41.861352,0.0012
satimage,0,label_shift,DR-MV2,joint,0,0.06,0.0073
satimage,0,label_shift,DR-CV1,joint,0,0.56892,2.4381
satimage,0,concept,DR-M1,features,0,0.232537,0.0375
satimage,0,concept,DR-M2,features,0,0.105687,0.0208
satimage,0,concept,DR-M3,features,0,0.051411,0.049
satimage,0,concept,DR-M4,features,0,0.054421,0.305
satimage,0,concept,DR-M5,features,0,0.01882,0.0133
satimage,0,concept,DR-M6,features,0,0.11455,0.1892
satimage,0,concept,DR-M7,features,0,0.159838,0.0401
satimage,0,concept,DR-M8,errors,1,0.122,0.0001
satimage,0,concept,DR-M10,joint,0,0.001979,0.4799
satimage,0,concept,DR-M12,features,0,0.137414,0.0488
satimage,0,concept,DR-M13,features,0,0.169034,0.0177
satimage,0,concept,DR-M14,joint,0,0.02839,0.6564
satimage,0,concept,DR-C1,errors,1,125.0,0.0006
satimage,0,concept,DR-C2,errors,1,155.0,0.0003
satimage,0,concept,DR-C3,errors,0,,0.0006
satimage,0,concept,DR-C4,errors,0,,0.0003
